fiscal_year,kan_no,kan_name,ko_no,ko_name,moku_no,moku_name,setsu_no,setsu_name,amount,expended,carryover_out_continuing,carryover_out_explicit,carryover_out_accident,unused,note,source
2019,2,総務費,1,総務管理費,8,交通安全対策費,12,役務費,26000,24908,0,0,0,1092,,R1決算書p35
2019,2,総務費,1,総務管理費,8,交通安全対策費,13,委託料,7553000,7344783,0,0,0,208217,,R1決算書p35
2019,2,総務費,1,総務管理費,8,交通安全対策費,15,工事請負費,1011000,1010400,0,0,0,600,,R1決算書p35
2019,2,総務費,1,総務管理費,8,交通安全対策費,16,原材料費,281000,280500,0,0,0,500,,R1決算書p35
2019,2,総務費,1,総務管理費,8,交通安全対策費,19,負担金補助及び交付金,604000,603200,0,0,0,800,,R1決算書p36
2019,2,総務費,1,総務管理費,9,電子計算費,11,需用費,50000,39641,0,0,0,10359,,R1決算書p36
2019,2,総務費,1,総務管理費,9,電子計算費,12,役務費,162000,156985,0,0,0,5015,,R1決算書p36
2019,2,総務費,1,総務管理費,9,電子計算費,13,委託料,7243000,6908233,0,0,0,334767,,R1決算書p36
2019,2,総務費,1,総務管理費,9,電子計算費,14,使用料及び賃借料,11808000,11801235,0,0,0,6765,,R1決算書p36
2019,2,総務費,1,総務管理費,9,電子計算費,19,負担金補助及び交付金,5057000,5054707,0,0,0,2293,,R1決算書p36
2019,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,11,需用費,230000,199015,0,0,0,30985,,R1決算書p37
2019,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,12,役務費,3944000,2817220,0,0,0,1126780,,R1決算書p37
2019,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,13,委託料,2597000,2579560,0,0,0,17440,,R1決算書p37
2019,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,14,使用料及び賃借料,2649000,2583119,0,0,0,65881,,R1決算書p37
2019,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,15,工事請負費,28605000,28407190,0,0,0,197810,,R1決算書p37
2019,2,総務費,1,総務管理費,10,ＣＡＴＶ事業費,19,負担金補助及び交付金,16516000,15081011,0,0,0,1434989,,R1決算書p37
2019,2,総務費,2,徴税費,1,税務総務費,2,給料,6420000,6419400,0,0,0,600,,R1決算書p38
2019,2,総務費,2,徴税費,1,税務総務費,3,職員手当等,4158000,4088748,0,0,0,69252,,R1決算書p38
2019,2,総務費,2,徴税費,1,税務総務費,4,共済費,2120000,2119197,0,0,0,803,,R1決算書p38
2019,2,総務費,2,徴税費,1,税務総務費,11,需用費,51000,49043,0,0,0,1957,,R1決算書p38
2019,2,総務費,2,徴税費,1,税務総務費,12,役務費,223000,181139,0,0,0,41861,,R1決算書p38
2019,2,総務費,2,徴税費,1,税務総務費,13,委託料,9109000,9105427,0,0,0,3573,,R1決算書p38
2019,2,総務費,2,徴税費,1,税務総務費,14,使用料及び賃借料,1896000,1892825,0,0,0,3175,,R1決算書p38
2019,2,総務費,2,徴税費,1,税務総務費,19,負担金補助及び交付金,117000,112401,0,0,0,4599,,R1決算書p38
2019,2,総務費,2,徴税費,2,賦課徴収費,11,需用費,890000,889941,0,0,0,59,,R1決算書p39
2019,2,総務費,2,徴税費,2,賦課徴収費,23,償還金利子及び割引料,336000,328492,0,0,0,7508,,R1決算書p39
2019,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,11,需用費,210000,190532,0,0,0,19468,,R1決算書p39
2019,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,12,役務費,22000,21875,0,0,0,125,,R1決算書p39
2019,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,13,委託料,4104000,4102746,0,0,0,1254,,R1決算書p39
2019,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,14,使用料及び賃借料,9693000,9692512,0,0,0,488,,R1決算書p39
2019,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,18,備品購入費,73000,69080,0,0,0,3920,,R1決算書p39
2019,2,総務費,3,戸籍住民基本台帳費,1,戸籍住民基本台帳費,19,負担金補助及び交付金,1221000,1220400,0,0,0,600,,R1決算書p39
2019,2,総務費,4,選挙費,1,選挙管理委員会費,1,報酬,136000,127900,0,0,0,8100,,R1決算書p40
2019,2,総務費,4,選挙費,1,選挙管理委員会費,11,需用費,5000,2420,0,0,0,2580,,R1決算書p40
2019,2,総務費,4,選挙費,1,選挙管理委員会費,19,負担金補助及び交付金,20000,17600,0,0,0,2400,,R1決算書p40
2019,2,総務費,4,選挙費,3,参議院議員選挙費,1,報酬,826000,819162,0,0,0,6838,,R1決算書p40
2019,2,総務費,4,選挙費,3,参議院議員選挙費,3,職員手当等,1097000,1095570,0,0,0,1430,,R1決算書p40
2019,2,総務費,4,選挙費,3,参議院議員選挙費,11,需用費,1417000,1408718,0,0,0,8282,,R1決算書p40
2019,2,総務費,4,選挙費,3,参議院議員選挙費,12,役務費,50000,37799,0,0,0,12201,,R1決算書p40
2019,2,総務費,4,選挙費,3,参議院議員選挙費,13,委託料,112000,111024,0,0,0,976,,R1決算書p40
2019,2,総務費,4,選挙費,3,参議院議員選挙費,14,使用料及び賃借料,70000,69120,0,0,0,880,,R1決算書p40
2019,2,総務費,4,選挙費,6,長野県議会議員選挙費,1,報酬,665000,608052,0,0,0,56948,,R1決算書p41
2019,2,総務費,4,選挙費,6,長野県議会議員選挙費,3,職員手当等,897000,847977,0,0,0,49023,,R1決算書p41
2019,2,総務費,4,選挙費,6,長野県議会議員選挙費,11,需用費,345000,336671,0,0,0,8329,,R1決算書p41
2019,2,総務費,4,選挙費,6,長野県議会議員選挙費,12,役務費,10000,10000,0,0,0,0,,R1決算書p41
2019,2,総務費,4,選挙費,7,村議会議員選挙費,1,報酬,676000,617840,0,0,0,58160,,R1決算書p41
2019,2,総務費,4,選挙費,7,村議会議員選挙費,3,職員手当等,927000,925488,0,0,0,1512,,R1決算書p41
2019,2,総務費,4,選挙費,7,村議会議員選挙費,11,需用費,964000,936916,0,0,0,27084,,R1決算書p41
2019,2,総務費,4,選挙費,7,村議会議員選挙費,12,役務費,185000,162170,0,0,0,22830,,R1決算書p41
2019,2,総務費,4,選挙費,7,村議会議員選挙費,13,委託料,112000,111024,0,0,0,976,,R1決算書p41
2019,2,総務費,5,統計調査費,2,指定統計調査費,1,報酬,442000,440320,0,0,0,1680,,R1決算書p41
2019,2,総務費,5,統計調査費,2,指定統計調査費,9,旅費,93000,79410,0,0,0,13590,,R1決算書p41
2019,2,総務費,5,統計調査費,2,指定統計調査費,11,需用費,162000,161614,0,0,0,386,,R1決算書p41
2019,2,総務費,5,統計調査費,2,指定統計調査費,12,役務費,21000,3864,0,0,0,17136,,R1決算書p41
2019,2,総務費,6,監査委員費,1,監査委員費,1,報酬,520000,520000,0,0,0,0,,R1決算書p42
2019,2,総務費,6,監査委員費,1,監査委員費,9,旅費,50000,46840,0,0,0,3160,,R1決算書p42
2019,2,総務費,6,監査委員費,1,監査委員費,19,負担金補助及び交付金,18000,9000,0,0,0,9000,,R1決算書p42
2019,2,総務費,7,国土調査費,1,地籍調査費,2,給料,6019000,6018900,0,0,0,100,,R1決算書p42
2019,2,総務費,7,国土調査費,1,地籍調査費,3,職員手当等,3039000,2879844,0,0,0,159156,,R1決算書p42
2019,2,総務費,7,国土調査費,1,地籍調査費,4,共済費,1981000,1897936,0,0,0,83064,,R1決算書p42
2019,2,総務費,7,国土調査費,1,地籍調査費,7,賃金,2810000,1810000,0,1000000,0,0,,R1決算書p42
2019,2,総務費,7,国土調査費,1,地籍調査費,11,需用費,1477000,609147,0,861000,0,6853,,R1決算書p42
2019,2,総務費,7,国土調査費,1,地籍調査費,12,役務費,26000,25358,0,0,0,642,,R1決算書p42
2019,2,総務費,7,国土調査費,1,地籍調査費,13,委託料,18171000,7786420,0,10376000,0,8580,,R1決算書p42
2019,2,総務費,7,国土調査費,1,地籍調査費,14,使用料及び賃借料,888000,878688,0,0,0,9312,,R1決算書p42
2019,2,総務費,7,国土調査費,1,地籍調査費,18,備品購入費,300000,0,0,300000,0,0,,R1決算書p42
2019,2,総務費,7,国土調査費,1,地籍調査費,19,負担金補助及び交付金,43000,43000,0,0,0,0,,R1決算書p42
2019,2,総務費,7,国土調査費,1,地籍調査費,22,補償補填及び賠償金,57000,0,0,57000,0,0,,R1決算書p42
2019,6,農林水産業費,1,農業費,1,農業委員会費,1,報酬,2146000,2146000,0,0,0,0,,R1決算書p60
2019,6,農林水産業費,1,農業費,1,農業委員会費,7,賃金,670000,655300,0,0,0,14700,,R1決算書p61
2019,6,農林水産業費,1,農業費,1,農業委員会費,9,旅費,92000,91860,0,0,0,140,,R1決算書p61
2019,6,農林水産業費,1,農業費,1,農業委員会費,11,需用費,42000,41530,0,0,0,470,,R1決算書p61
2019,6,農林水産業費,1,農業費,1,農業委員会費,12,役務費,12000,11473,0,0,0,527,,R1決算書p61
2019,6,農林水産業費,1,農業費,1,農業委員会費,19,負担金補助及び交付金,127000,125850,0,0,0,1150,,R1決算書p61
2019,6,農林水産業費,1,農業費,2,農業総務費,2,給料,11604000,11603400,0,0,0,600,,R1決算書p61
2019,6,農林水産業費,1,農業費,2,農業総務費,3,職員手当等,5490000,5476185,0,0,0,13815,,R1決算書p61
2019,6,農林水産業費,1,農業費,2,農業総務費,4,共済費,3637000,3610252,0,0,0,26748,,R1決算書p61
2019,6,農林水産業費,1,農業費,2,農業総務費,11,需用費,139000,134686,0,0,0,4314,,R1決算書p61
2019,6,農林水産業費,1,農業費,2,農業総務費,19,負担金補助及び交付金,38000,38000,0,0,0,0,,R1決算書p61
2019,6,農林水産業費,1,農業費,3,農業振興費,7,賃金,915000,908200,0,0,0,6800,,R1決算書p62
2019,6,農林水産業費,1,農業費,3,農業振興費,8,報償費,2410000,2257000,0,0,0,153000,,R1決算書p62
2019,6,農林水産業費,1,農業費,3,農業振興費,11,需用費,1089000,1086624,0,0,0,2376,,R1決算書p62
2019,6,農林水産業費,1,農業費,3,農業振興費,12,役務費,16000,15728,0,0,0,272,,R1決算書p62
2019,6,農林水産業費,1,農業費,3,農業振興費,13,委託料,16080000,15720000,0,0,0,360000,,R1決算書p62
2019,6,農林水産業費,1,農業費,3,農業振興費,14,使用料及び賃借料,540000,539496,0,0,0,504,,R1決算書p62
2019,6,農林水産業費,1,農業費,3,農業振興費,15,工事請負費,122226000,122188000,0,0,0,38000,,R1決算書p62
2019,6,農林水産業費,1,農業費,3,農業振興費,18,備品購入費,1844000,1835913,0,0,0,8087,,R1決算書p62
2019,6,農林水産業費,1,農業費,3,農業振興費,19,負担金補助及び交付金,9265000,9056377,0,0,0,208623,,R1決算書p62
2019,6,農林水産業費,1,農業費,4,畜産業費,11,需用費,216000,200353,0,0,0,15647,,R1決算書p64
2019,6,農林水産業費,1,農業費,4,畜産業費,13,委託料,1100000,1060000,0,0,0,40000,,R1決算書p64
2019,6,農林水産業費,1,農業費,5,畜産振興費,11,需用費,45000,41080,0,0,0,3920,,R1決算書p64
2019,6,農林水産業費,1,農業費,5,畜産振興費,15,工事請負費,546000,540000,0,0,0,6000,,R1決算書p64
2019,6,農林水産業費,1,農業費,6,農地費,7,賃金,767000,767000,0,0,0,0,,R1決算書p64
2019,6,農林水産業費,1,農業費,6,農地費,14,使用料及び賃借料,260000,244520,0,0,0,15480,,R1決算書p64
2019,6,農林水産業費,1,農業費,6,農地費,15,工事請負費,1427000,1426200,0,0,0,800,,R1決算書p64
2019,6,農林水産業費,1,農業費,6,農地費,16,原材料費,1294000,1293837,0,0,0,163,,R1決算書p64
2019,6,農林水産業費,1,農業費,6,農地費,19,負担金補助及び交付金,5000,4200,0,0,0,800,,R1決算書p64
2019,6,農林水産業費,1,農業費,6,農地費,22,補償補填及び賠償金,21000,20615,0,0,0,385,,R1決算書p64
2019,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,7,賃金,1500000,0,0,0,0,1500000,,R1決算書p65
2019,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,9,旅費,6000,4170,0,0,0,1830,,R1決算書p65
2019,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,11,需用費,208000,147777,0,0,0,60223,,R1決算書p65
2019,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,12,役務費,20000,18320,0,0,0,1680,,R1決算書p65
2019,6,農林水産業費,1,農業費,20,地域おこし協力隊事業,14,使用料及び賃借料,569000,558544,0,0,0,10456,,R1決算書p65
2019,6,農林水産業費,1,農業費,21,日本型直接支払事業,7,賃金,316000,315600,0,0,0,400,,R1決算書p65
2019,6,農林水産業費,1,農業費,21,日本型直接支払事業,11,需用費,30000,16500,0,0,0,13500,,R1決算書p65
2019,6,農林水産業費,1,農業費,21,日本型直接支払事業,19,負担金補助及び交付金,4993000,4991721,0,0,0,1279,,R1決算書p65
2019,6,農林水産業費,2,林業費,1,林業総務費,1,報酬,12000,11700,0,0,0,300,,R1決算書p65
2019,6,農林水産業費,2,林業費,1,林業総務費,2,給料,3324000,3323100,0,0,0,900,,R1決算書p65
2019,6,農林水産業費,2,林業費,1,林業総務費,3,職員手当等,2077000,1988038,0,0,0,88962,,R1決算書p65
2019,6,農林水産業費,2,林業費,1,林業総務費,4,共済費,1077000,1077000,0,0,0,0,,R1決算書p65
2019,6,農林水産業費,2,林業費,1,林業総務費,19,負担金補助及び交付金,668000,666572,0,0,0,1428,,R1決算書p65
2019,6,農林水産業費,2,林業費,2,林業振興費,7,賃金,35000,34400,0,0,0,600,,R1決算書p66
2019,6,農林水産業費,2,林業費,2,林業振興費,8,報償費,6879000,6332650,0,0,0,546350,,R1決算書p66
2019,6,農林水産業費,2,林業費,2,林業振興費,11,需用費,1304000,1267249,0,0,0,36751,,R1決算書p66
2019,6,農林水産業費,2,林業費,2,林業振興費,12,役務費,177000,166439,0,0,0,10561,,R1決算書p66
2019,6,農林水産業費,2,林業費,2,林業振興費,13,委託料,3277000,3271400,0,0,0,5600,,R1決算書p66
2019,6,農林水産業費,2,林業費,2,林業振興費,17,公有財産購入費,157000,156195,0,0,0,805,,R1決算書p66
2019,6,農林水産業費,2,林業費,2,林業振興費,19,負担金補助及び交付金,301000,300100,0,0,0,900,,R1決算書p66
2019,6,農林水産業費,2,林業費,3,林道費,11,需用費,107000,106283,0,0,0,717,,R1決算書p67
2019,6,農林水産業費,2,林業費,3,林道費,12,役務費,31000,28328,0,0,0,2672,,R1決算書p67
2019,6,農林水産業費,2,林業費,3,林道費,13,委託料,4278000,4271937,0,0,0,6063,,R1決算書p67
2019,6,農林水産業費,2,林業費,3,林道費,15,工事請負費,73219000,64697538,0,7536000,0,985462,,R1決算書p67
2019,6,農林水産業費,2,林業費,4,造林費,15,工事請負費,12215000,12120314,0,0,0,94686,,R1決算書p67
2019,6,農林水産業費,2,林業費,4,造林費,19,負担金補助及び交付金,3620000,3412376,0,0,0,207624,,R1決算書p67
2019,6,農林水産業費,2,林業費,6,森林総合研究所受託事業費,13,委託料,33000,32400,0,0,0,600,,R1決算書p68
2019,6,農林水産業費,2,林業費,10,森林環境譲与税活用費,15,工事請負費,3402000,3388000,0,0,0,14000,,R1決算書p68
2019,6,農林水産業費,2,林業費,10,森林環境譲与税活用費,18,備品購入費,1360000,1359320,0,0,0,680,,R1決算書p68
2019,7,商工費,1,商工費,1,商工総務費,2,給料,3235000,3234900,0,0,0,100,,R1決算書p68
2019,7,商工費,1,商工費,1,商工総務費,3,職員手当等,1685000,1604165,0,0,0,80835,,R1決算書p68
2019,7,商工費,1,商工費,1,商工総務費,4,共済費,1064000,1028928,0,0,0,35072,,R1決算書p68
2019,7,商工費,1,商工費,1,商工総務費,19,負担金補助及び交付金,836000,835800,0,0,0,200,,R1決算書p68
2019,7,商工費,1,商工費,2,商工振興費,11,需用費,115000,114748,0,0,0,252,,R1決算書p69
2019,7,商工費,1,商工費,2,商工振興費,12,役務費,20000,19134,0,0,0,866,,R1決算書p69
2019,7,商工費,1,商工費,2,商工振興費,13,委託料,2015000,2014980,0,0,0,20,,R1決算書p69
2019,7,商工費,1,商工費,2,商工振興費,14,使用料及び賃借料,212000,211824,0,0,0,176,,R1決算書p69
2019,7,商工費,1,商工費,2,商工振興費,19,負担金補助及び交付金,11375000,11374344,0,0,0,656,,R1決算書p69
2019,7,商工費,1,商工費,2,商工振興費,22,補償補填及び賠償金,326000,325492,0,0,0,508,,R1決算書p69
2019,7,商工費,1,商工費,3,観光費,7,賃金,478000,477700,0,0,0,300,,R1決算書p69
2019,7,商工費,1,商工費,3,観光費,9,旅費,340000,339048,0,0,0,952,,R1決算書p69
2019,7,商工費,1,商工費,3,観光費,11,需用費,12294000,11984923,0,0,0,309077,,R1決算書p69
2019,7,商工費,1,商工費,3,観光費,12,役務費,921000,919047,0,0,0,1953,,R1決算書p69
2019,7,商工費,1,商工費,3,観光費,13,委託料,3705000,3398144,0,0,0,306856,,R1決算書p69
2019,7,商工費,1,商工費,3,観光費,14,使用料及び賃借料,1119000,1115688,0,0,0,3312,,R1決算書p69
2019,7,商工費,1,商工費,3,観光費,15,工事請負費,4400000,4083610,0,0,0,316390,,R1決算書p69
2019,7,商工費,1,商工費,3,観光費,18,備品購入費,720000,719064,0,0,0,936,,R1決算書p69
2019,7,商工費,1,商工費,3,観光費,19,負担金補助及び交付金,5908000,5745744,0,0,0,162256,,R1決算書p69
2019,7,商工費,1,商工費,4,地域おこし協力隊事業,7,賃金,4800000,4800000,0,0,0,0,,R1決算書p71
2019,7,商工費,1,商工費,4,地域おこし協力隊事業,9,旅費,65000,64267,0,0,0,733,,R1決算書p71
2019,7,商工費,1,商工費,4,地域おこし協力隊事業,11,需用費,606000,604664,0,0,0,1336,,R1決算書p71
2019,7,商工費,1,商工費,4,地域おこし協力隊事業,12,役務費,103000,101981,0,0,0,1019,,R1決算書p71
2019,7,商工費,1,商工費,4,地域おこし協力隊事業,14,使用料及び賃借料,1391000,1389980,0,0,0,1020,,R1決算書p71
2019,7,商工費,1,商工費,4,地域おこし協力隊事業,19,負担金補助及び交付金,4000,4000,0,0,0,0,,R1決算書p71
2019,7,商工費,1,商工費,4,地域おこし協力隊事業,27,公課費,7000,6600,0,0,0,400,,R1決算書p71
2019,13,諸支出金,1,基金費,1,財政調整基金費,25,積立金,1452000,1087051,0,0,0,364949,,R1決算書p95
2019,13,諸支出金,1,基金費,2,減債基金費,25,積立金,1504000,1503288,0,0,0,712,,R1決算書p95
