fiscal_year,kan_no,kan_name,ko_no,ko_name,moku_no,moku_name,jigyo_name,setsu_no,setsu_name,level,is_leaf,saisetsu_name,saisaisetsu_name,dan2_name,dan3_name,dan4_name,amount,source
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,10,需用費,3,1,01消耗品,01中学校消耗品,,,,608824,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,10,需用費,3,1,01消耗品,02大鹿祭経費,,,,2492,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,10,需用費,3,1,01消耗品,03図書購入費,,,,102180,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,10,需用費,2,0,31印刷製本費,,,,,45100,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,10,需用費,3,1,31印刷製本費,01印刷製本費,,,,45100,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,10,需用費,2,0,41光熱水費,,,,,2675354,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,10,需用費,3,1,41光熱水費,01電気料,,,,1327269,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,10,需用費,3,1,41光熱水費,02水道料,,,,734165,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,10,需用費,3,1,41光熱水費,03灯油代,,,,555854,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,10,需用費,3,1,41光熱水費,04ガス代,,,,58066,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,10,需用費,2,0,51修繕費,,,,,1582345,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,10,需用費,3,1,51修繕費,01建物修繕費,,,,412165,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,10,需用費,3,1,51修繕費,02その他修繕費,,,,142780,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,10,需用費,3,1,51修繕費,03学校施設維持修繕費,,,,1027400,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,役務費,1,0,,,,,,427028,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,役務費,2,0,01通信運搬費,,,,,278752,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,役務費,3,1,01通信運搬費,01郵便料,,,,34992,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,役務費,3,1,01通信運搬費,02電話料,,,,193360,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,役務費,3,1,01通信運搬費,03テレビ聴視料,,,,50400,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,役務費,2,0,21手数料,,,,,137486,R2決算書p85
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,役務費,3,1,21手数料,02口座振替手数料,,,,5920,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,役務費,3,1,21手数料,03ピアノ調律手数料,,,,26400,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,役務費,3,1,21手数料,04合併浄化槽検査手数料,,,,5000,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,役務費,3,1,21手数料,05クリーニング料,,,,16280,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,役務費,3,1,21手数料,06計量器検査料,,,,3200,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,役務費,3,1,21手数料,07添乗員経費,,,,80686,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,役務費,2,0,41損害保険料,,,,,10790,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,11,役務費,3,1,41損害保険料,01公用車共済保険料,,,,10790,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,委託料,1,0,,,,,,772273,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,委託料,2,0,21保守管理委託料,,,,,559900,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,委託料,3,1,21保守管理委託料,01電気施設保守委託料,,,,145200,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,委託料,3,1,21保守管理委託料,02合併浄化槽保守管理委託料,,,,354200,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,委託料,3,1,21保守管理委託料,03消防施設点検委託料,,,,60500,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,委託料,2,0,31検査委託料,,,,,13200,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,委託料,3,1,31検査委託料,01飲料水等水質検査,,,,8800,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,委託料,3,1,31検査委託料,02空気環境測定委託料,,,,4400,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,委託料,2,0,51業務委託料,,,,,29580,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,委託料,3,1,51業務委託料,01粗大ゴミ処理委託料,,,,3180,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,委託料,3,1,51業務委託料,02電力配電業務委託料,,,,26400,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,委託料,2,0,61検診等委託料,,,,,169593,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,12,委託料,3,1,61検診等委託料,01職員・生徒検診等委託料,,,,169593,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,使用料及び賃借料,1,0,,,,,,1058611,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,使用料及び賃借料,2,0,01使用料・借上料,,,,,1058611,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,使用料及び賃借料,3,1,01使用料・借上料,01コピーリース料,,,,753245,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,使用料及び賃借料,3,1,01使用料・借上料,02印刷機リース料,,,,95904,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,使用料及び賃借料,3,1,01使用料・借上料,06ＨＰ用サーバ使用料,,,,21120,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,13,使用料及び賃借料,3,1,01使用料・借上料,09LEDリース料,,,,188342,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,17,備品購入費,1,0,,,,,,257830,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,17,備品購入費,2,0,01備品購入費,,,,,257830,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,17,備品購入費,3,1,01備品購入費,03事務用備品,,,,257830,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,18,負担金補助及び交付金,1,0,,,,,,91111,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,18,負担金補助及び交付金,2,0,21負担金,,,,,91111,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,18,負担金補助及び交付金,3,1,21負担金,01学校健康会負担金,,,,14960,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校管理経費,18,負担金補助及び交付金,3,1,21負担金,03中学校長会他負担金,,,,76151,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,,,0,0,,,,,,9242450,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,1,報酬,1,0,,,,,,181900,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,1,報酬,2,0,26会計年度任用職員報酬,,,,,181900,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,1,報酬,3,1,26会計年度任用職員報酬,01会計年度任用職員1号報酬,,,,181900,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,7,報償費,1,0,,,,,,288400,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,7,報償費,2,0,01謝金,,,,,288400,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,7,報償費,3,1,01謝金,01医師報償費,,,,241200,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,7,報償費,3,1,01謝金,02入学祝金,,,,40000,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,7,報償費,3,1,01謝金,03施設整備謝礼,,,,7200,R2決算書p86
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,10,需用費,1,0,,,,,,54794,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,10,需用費,2,0,01消耗品,,,,,5394,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,10,需用費,3,1,01消耗品,01人権教育啓発本代,,,,5394,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,10,需用費,2,0,51修繕費,,,,,49400,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,10,需用費,3,1,51修繕費,01教員住宅修繕費,,,,49400,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,11,役務費,1,0,,,,,,178606,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,11,役務費,2,0,21手数料,,,,,44100,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,11,役務費,3,1,21手数料,01くみとり料,,,,10000,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,11,役務費,3,1,21手数料,02合併浄化槽検査手数料,,,,34100,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,11,役務費,2,0,41損害保険料,,,,,134506,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,11,役務費,3,1,41損害保険料,01村有建物災害共済保険料,,,,134506,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,12,委託料,1,0,,,,,,7078500,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,12,委託料,2,0,51業務委託料,,,,,6692400,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,12,委託料,3,1,51業務委託料,01専科教育委託料,,,,5702400,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,12,委託料,3,1,51業務委託料,05GIGAスクール校内通信環境整備委託料,,,,990000,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,12,委託料,2,0,71調査、設計、監理委託料,,,,,386100,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,12,委託料,3,1,71調査、設計、監理委託料,04学校調査委託料,,,,386100,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,14,工事請負費,1,0,,,,,,297000,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,14,工事請負費,2,0,31単独事業,,,,,297000,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,14,工事請負費,3,1,31単独事業,02施設改修工事,,,,297000,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,17,備品購入費,1,0,,,,,,1163250,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,17,備品購入費,2,0,01備品購入費,,,,,1163250,R2決算書p87
2020,10,教育費,3,中学校費,1,学校管理費,中学校事務経費,17,備品購入費,3,1,01備品購入費,02GIGAスクール端末購入費,,,,1163250,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,,,0,0,,,,,,2072856,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,7,報償費,1,0,,,,,,124000,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,7,報償費,2,0,01謝金,,,,,115000,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,7,報償費,3,1,01謝金,01講師謝礼,,,,115000,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,7,報償費,2,0,11記念品等,,,,,9000,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,7,報償費,3,1,11記念品等,01卒業記念品代,,,,9000,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,10,需用費,1,0,,,,,,864296,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,10,需用費,2,0,01消耗品,,,,,864296,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,10,需用費,3,1,01消耗品,01中学校消耗品,,,,622160,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,10,需用費,3,1,01消耗品,02図書購入費,,,,206723,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,10,需用費,3,1,01消耗品,03教材用図書購入費,,,,35413,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,11,役務費,1,0,,,,,,84715,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,11,役務費,2,0,01通信運搬費,,,,,71280,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,11,役務費,3,1,01通信運搬費,01情報通信接続料,,,,71280,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,11,役務費,2,0,21手数料,,,,,9435,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,11,役務費,3,1,21手数料,01知能検査等手数料,,,,9435,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,11,役務費,2,0,41損害保険料,,,,,4000,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,11,役務費,3,1,41損害保険料,01職場体験等損害保険料,,,,4000,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,17,備品購入費,1,0,,,,,,999845,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,17,備品購入費,2,0,01備品購入費,,,,,999845,R2決算書p87
2020,10,教育費,3,中学校費,2,教育振興費,中学校教育振興経費,17,備品購入費,3,1,01備品購入費,01教科備品,,,,999845,R2決算書p88
